X Y Z
55.05599976 -52.44675064 9.20100021
55.00849915 -52.50450134 9.31449986
55.13475037 -52.46149826 9.31949997
55.05324936 -52.44174957 9.33275032
54.88999939 -52.49449921 9.31949997
54.96500015 -52.46500015 9.22749996
54.98374939 -52.42174911 9.31424999
54.80924988 -52.42050171 9.18000031
54.78725052 -52.45700073 9.20250034
54.82199860 -52.38850021 9.16625023
54.80424881 -52.37099838 9.20275021
54.64274979 -52.38225174 9.14225006
54.66650009 -52.45024872 9.18700027
54.68949890 -52.42525101 9.22500038
54.74150085 -52.25500107 9.11649990
54.80099869 -52.46825027 9.28024960
54.84500122 -52.50949860 9.32400036
54.69274902 -52.36474991 9.33749962
54.57649994 -52.37224960 8.73824978
54.58499908 -52.37924957 8.81525040
54.60525131 -52.18624878 8.97700024
54.63525009 -52.31525040 9.04500008
54.67924881 -52.20050049 8.86324978
54.69424820 -52.15499878 8.86524963
56.04074860 -50.59899902 7.39949989
56.15349960 -50.55250168 7.33974981
56.12974930 -50.36500168 7.47650003
56.13225174 -50.36750031 7.51175022
56.11674881 -50.35124969 7.63000011
55.68450165 -50.74800110 7.49249983
55.75249863 -50.75275040 7.54575014
55.57600021 -50.75075150 7.54449987
55.63124847 -50.69900131 7.52850008
55.66899872 -50.78874969 7.59574986
55.46099854 -50.91324997 7.61075020
55.32374954 -50.98925018 7.64725018
55.27125168 -51.00149918 7.65150023
55.50075150 -50.89225006 7.60274982
55.51475143 -50.90399933 7.65124989
55.53025055 -50.76350021 7.60650015
55.39450073 -50.69725037 7.60050011
55.83950043 -50.67475128 7.43050003
55.81050110 -50.76150131 7.53424978
55.73400116 -50.69324875 7.48075008
56.05775070 -50.35800171 7.59049988
55.27724838 -50.63150024 7.66375017
55.15349960 -50.57450104 7.67775011
55.24974823 -50.60599899 7.70324993
55.00574875 -50.49674988 7.69399977
54.96149826 -50.50000000 7.69500017
55.12775040 -50.55099869 7.70924997
54.92100143 -50.51699829 7.71299982
54.95724869 -50.49549866 7.73874998
54.85950089 -50.46049881 7.73824978
54.80924988 -50.51649857 7.73575020
54.77774811 -50.44174957 7.81549978
54.56624985 -50.51025009 7.92350006
54.58675003 -50.47299957 7.92775011
54.64574814 -50.42475128 7.87825012
54.60499954 -50.44499969 7.90749979
55.80075073 -51.68899918 8.74499989
55.80175018 -51.73550034 8.76924992
55.82075119 -51.70624924 8.82699966
55.82550049 -51.65274811 8.80774975
55.83124924 -51.60224915 8.68124962
55.90174866 -51.55950165 8.79574966
55.65024948 -51.71049881 8.68000031
55.72349930 -51.72124863 8.72774982
55.66324997 -51.72124863 8.76249981
55.71725082 -51.71350098 8.81550026
55.79100037 -51.67924881 8.78225040
55.73524857 -51.67375183 8.80350018
55.63724899 -51.69775009 8.71850014
55.81325150 -51.58649826 8.63949966
55.81525040 -51.58724976 8.71899986
55.56275177 -52.05625153 8.89999962
55.31999969 -52.09550095 8.97350025
55.35324860 -52.07825089 9.04100037
55.55025101 -52.04399872 8.94124985
55.48974991 -51.98675156 9.00524998
55.68399811 -52.32474899 9.13000011
55.68099976 -52.26499939 9.15699959
55.59825134 -52.30500031 9.17374992
55.75149918 -52.28575134 9.25749969
55.61249924 -52.19950104 9.22399998
55.59199905 -52.17874908 9.31050014
55.81525040 -51.89799881 9.13724995
55.77375031 -51.91825104 9.12325001
55.75125122 -51.89699936 9.16100025
55.91374969 -52.04475021 9.30125046
55.89125061 -51.96500015 9.31375027
55.54574966 -52.19449997 9.19149971
55.30749893 -52.19475174 9.13500023
55.45999908 -52.17449951 9.26550007
55.52375031 -52.23274994 9.31375027
55.52700043 -52.17649841 9.23174953
55.51850128 -52.06800079 9.29574966
55.34049988 -52.16624832 9.26574993
55.78599930 -51.71799850 8.93750000
56.04050064 -51.74224854 9.00975037
55.95674896 -51.71075058 9.06974983
55.88074875 -51.70074844 8.97224998
56.09949875 -51.47325134 8.94499969
55.99074936 -51.47200012 9.00174999
55.67824936 -51.77674866 8.83199978
55.65224838 -51.70724869 8.96100044
55.58750153 -51.69250107 8.86124992
55.65724945 -51.65724945 8.87924957
55.69475174 -51.69049835 8.96199989
55.86449814 -51.90074921 9.11425018
55.90874863 -51.88475037 9.12975025
55.94725037 -51.70074844 9.15450001
55.81700134 -51.79975128 9.15375042
55.75025177 -51.79425049 9.17350006
55.85150146 -51.67150116 9.09325027
55.89424896 -51.86949921 9.23950005
55.79999924 -51.88225174 9.22274971
56.12250137 -51.49100113 9.12100029
55.81124878 -51.63425064 9.12250042
55.24425125 -52.08200073 8.96574974
55.24300003 -52.13700104 9.00100040
55.29800034 -52.07350159 9.05850029
55.29199982 -52.12374878 9.12699986
55.30424881 -52.07749939 9.17024994
55.20399857 -52.14199829 9.20674992
55.24050140 -52.01850128 9.12049961
56.11650085 -51.37549973 8.83450031
56.13299942 -51.38899994 8.91950035
56.19800186 -51.29199982 8.88199997
56.20999908 -51.25650024 8.91825008
56.19100189 -51.28450012 8.92800045
56.09700012 -51.31425095 8.86674976
56.10350037 -51.41749954 8.98124981
56.08449936 -51.39950180 9.01700020
56.08974838 -51.40375137 9.05949974
56.11800003 -51.33074951 9.03649998
56.19699860 -51.28799820 9.04650021
56.09225082 -51.35124969 8.95800018
55.98424911 -51.36600113 9.05424976
58.31674957 -51.37450027 1.42824996
58.33150101 -51.38624954 1.50999999
58.32249832 -51.37400055 1.83299994
58.10974884 -51.28075027 3.63150001
58.10324860 -51.27425003 3.70475006
58.07699966 -51.25075150 3.74399996
58.80199814 -51.42874908 8.10525036
59.56999969 -51.92074966 9.13475037
60.07749939 -51.31349945 9.19600010
60.13525009 -51.25949860 9.21350002
59.96025085 -51.27199936 9.15625000
60.06549835 -51.30274963 9.24225044
60.08300018 -51.27299881 9.20899963
59.90174866 -51.28025055 9.20899963
59.88949966 -51.26924896 9.24549961
58.12350082 -51.10425186 8.35700035
58.18825150 -50.99425125 8.50650024
58.17425156 -51.03699875 8.59774971
58.15475082 -51.24300003 8.71125031
58.02349854 -51.17449951 8.68375015
58.15499878 -51.12699890 8.68474960
58.08850098 -51.06850052 8.71399975
58.16624832 -51.02774811 8.72799969
58.26874924 -50.95650101 8.64675045
58.11800003 -50.98725128 8.62849998
58.35725021 -50.97449875 8.76150036
58.25049973 -51.04425049 8.75924969
58.27349854 -50.95899963 8.77624989
58.15224838 -50.95975113 8.70250034
57.86574936 -51.09600067 8.42924976
57.94350052 -51.10549927 8.63175011
58.10124969 -50.87324905 8.60599995
58.08850098 -50.86100006 8.68750000
57.62300110 -51.04024887 8.56974983
58.28725052 -51.24050140 8.78474998
58.34450150 -51.12450027 8.86450005
58.34325027 -51.34500122 8.91149998
58.40575027 -51.01549911 8.81324959
58.16400146 -51.18925095 8.84500027
58.17900085 -51.03749847 8.81175041
58.31150055 -51.05224991 8.83899975
58.12799835 -50.99274826 8.84025002
58.89400101 -50.21424866 8.84300041
57.52199936 -50.78049850 9.27499962
57.43349838 -50.70249939 9.30700016
57.34325027 -50.68249893 9.20374966
57.31549835 -50.70425034 9.21199989
57.29574966 -50.68600082 9.24300003
57.20925140 -50.72074890 9.26875019
57.22124863 -50.73125076 9.31200027
57.22900009 -50.58200073 9.22449970
57.30500031 -50.53525162 9.29924965
55.84450150 -49.38150024 8.30974960
55.88475037 -49.15174866 8.21650028
55.88050079 -49.14675140 8.32975006
55.52574921 -48.53450012 7.72749996
55.45000076 -48.46799850 7.75549984
55.92599869 -49.08649826 8.05500031
55.95050049 -49.10699844 8.10375023
55.29574966 -48.53749847 8.04450035
55.78450012 -49.63249969 8.51399994
55.80224991 -49.64699936 8.59749985
55.82225037 -49.51274872 8.43774986
55.83274841 -49.46825027 8.36425018
55.79850006 -49.53450012 8.43375015
56.01025009 -49.21374893 8.38449955
56.01425171 -49.21725082 8.41775036
55.96549988 -49.17599869 8.33950043
55.98225021 -49.23324966 8.46424961
55.78300095 -49.11524963 8.38000011
55.63074875 -49.13425064 8.52875042
55.58900070 -49.15174866 8.63399982
55.53424835 -49.10274887 8.70174980
55.50875092 -49.07949829 8.73349953
55.45574951 -49.07699966 8.77775002
55.39699936 -49.02450180 8.81225014
55.27899933 -48.97225189 8.90100002
55.28200150 -48.47124863 8.06149960
55.20124817 -48.51250076 8.13624954
55.14524841 -48.56074905 8.19849968
55.13899994 -48.55474854 8.23775005
55.04150009 -48.62075043 8.31200027
55.06874847 -48.59225082 8.29150009
55.07025146 -48.59325027 8.33024979
55.10150146 -48.52050018 8.31649971
54.97225189 -48.70949936 8.46724987
55.00875092 -48.64574814 8.41300011
55.03350067 -48.55924988 8.40999985
55.08074951 -48.44725037 8.36674976
57.52524948 -55.50999832 12.50650024
57.61524963 -53.55625153 9.40174961
57.67100143 -53.44549942 9.41450024
57.59075165 -53.49024963 9.33250046
57.40024948 -55.31100082 11.18575001
57.41424942 -55.15525055 11.18599987
57.47824860 -55.04449844 11.20075035
57.67074966 -54.54325104 11.11925030
57.68225098 -54.49250031 11.11900043
57.12775040 -55.05224991 11.04950047
57.13475037 -54.99774933 11.00949955
57.19499969 -54.94974899 10.97124958
57.11024857 -55.08150101 11.13875008
57.54175186 -54.42324829 11.04800034
57.49724960 -54.42850113 11.03975010
57.70774841 -54.40975189 11.11750031
57.73424911 -54.37500000 11.11450005
57.55849838 -54.37725067 11.05375004
57.60725021 -54.31674957 11.05475044
57.63249969 -54.28125000 11.04975033
57.71200180 -54.24625015 11.09549999
57.72975159 -54.19950104 11.09249973
57.73799896 -54.26974869 11.14124966
57.70149994 -54.34075165 11.31925011
57.76800156 -54.17599869 11.11824989
57.79124832 -54.09049988 11.12950039
57.82925034 -54.06600189 11.12049961
57.90050125 -53.51900101 11.12425041
57.83750153 -53.56650162 11.25650024
57.87350082 -53.55099869 11.31875038
59.57699966 -52.57624817 9.66899967
59.58549881 -52.25249863 9.49174976
59.64225006 -52.20149994 9.34175014
59.59749985 -52.16199875 9.38249969
59.60250092 -52.10425186 9.31725025
59.59700012 -52.04175186 9.29724979
59.60049820 -52.04325104 9.38049984
59.61425018 -52.22074890 9.40425014
59.60649872 -52.16875076 9.43025017
59.61949921 -52.05924988 9.42325020
59.59249878 -52.03699875 9.33874989
59.57524872 -52.41125107 9.56875038
59.57350159 -52.47050095 9.60674953
59.60649872 -52.38074875 9.54024982
59.61175156 -52.33649826 9.61349964
59.59799957 -52.32500076 9.57374954
59.61000061 -52.27299881 9.54424953
59.58724976 -52.36249924 9.62500000
59.69549942 -52.34474945 9.71774960
59.61175156 -52.87400055 9.79475021
59.57825089 -52.79875183 9.78625011
59.68524933 -52.66624832 9.98474979
59.74274826 -52.38425064 9.81575012
59.64875031 -52.41299820 9.80525017
59.68674850 -52.39675140 9.92475033
59.66875076 -52.37950134 10.00850010
59.65900040 -52.41775131 10.06599998
59.66350174 -52.30825043 10.22824955
59.64599991 -52.29249954 10.26274967
58.45999908 -51.98350143 9.31599998
59.17974854 -52.96400070 11.22224998
59.06375122 -52.91699982 11.21300030
59.81850052 -53.04700089 10.33625031
60.07199860 -52.89099884 10.58650017
59.89175034 -52.72999954 10.76574993
59.79275131 -52.48324966 10.28125000
59.78850174 -52.47874832 10.32724953
59.80649948 -52.49274826 10.42150021
59.76874924 -52.50775146 10.41899967
59.80500031 -52.53874969 10.46525002
59.80849838 -52.54100037 10.50874996
59.89374924 -52.61349869 10.61750031
59.84825134 -52.63325119 10.59799957
59.87224960 -52.59450150 10.65625000
59.86825180 -52.64875031 10.71850014
59.68325043 -52.32424927 10.30924988
59.69150162 -52.32899857 10.44499969
59.66450119 -52.30400085 10.52525043
59.69475174 -52.27600098 10.30500031
59.71549988 -52.25000000 10.29049969
59.70824814 -52.24274826 10.33275032
59.74850082 -52.21400070 10.40275002
59.68949890 -52.26974869 10.42024994
59.71924973 -52.18775177 10.44200039
59.72525024 -52.29899979 10.51375008
59.63249969 -52.33750153 10.64350033
59.66049957 -52.29949951 10.60025024
59.57849884 -52.39474869 10.75199986
59.60300064 -52.35774994 10.72474957
60.04024887 -52.73524857 10.98674965
59.84650040 -52.68975067 10.80300045
60.05224991 -52.74449921 11.06725025
59.98350143 -52.64049911 10.83024979
60.03025055 -52.67974854 10.91899967
60.00025177 -52.69974899 11.02124977
59.51124954 -52.49874878 10.88650036
59.43249893 -52.53549957 10.96325016
59.44174957 -52.54299927 11.00774956
59.48175049 -52.90625000 11.08100033
59.34600067 -52.73500061 11.15674973
59.27275085 -52.87599945 11.29574966
59.32574844 -52.76599884 11.21300030
59.31325150 -52.81150055 11.25500011
59.41849899 -52.68175125 11.07950020
59.37924957 -52.64649963 11.10875034
59.38774872 -52.60950089 11.07450008
59.40774918 -52.62625122 11.12300014
59.54550171 -52.52574921 11.05375004
59.48825073 -52.58150101 11.13274956
59.50825119 -52.59825134 11.18150043
59.49274826 -52.58399963 11.22299957
59.28350067 -52.78450012 11.29549980
59.57574844 -52.39149857 10.80074978
59.50125122 -52.43299866 10.90050030
59.47724915 -52.46825027 10.92275047
59.50524902 -52.43199921 11.15124989
59.45700073 -52.44599915 11.17450047
59.54375076 -52.35699844 11.17525005
59.53200150 -52.45449829 11.20374966
57.92750168 -52.94699860 10.63125038
57.86524963 -52.93399811 10.66950035
57.90599823 -53.13249969 10.80799961
57.87974930 -53.22475052 10.86824989
57.82749939 -53.11650085 10.89025021
57.85824966 -53.08824921 10.84475040
58.49900055 -52.20199966 10.55900002
58.50125122 -52.15950012 10.56000042
58.17950058 -52.36925125 10.37450027
58.56074905 -52.21099854 10.65275002
58.51725006 -52.17350006 10.60074997
58.55699921 -52.15050125 10.72124958
58.57775116 -52.11074829 10.81550026
58.57699966 -52.05950165 10.91524982
58.97949982 -55.62300110 12.59249973
58.93875122 -55.58425140 12.62749958
58.89025116 -55.53775024 12.66125011
58.97399902 -55.50600052 12.75024986
59.01874924 -55.54700089 12.80000019
58.97000122 -55.38999939 12.82450008
59.11149979 -55.45600128 12.88749981
59.05450058 -55.46775055 12.88325024
59.01324844 -55.42850113 12.91374969
59.18825150 -55.35900116 12.84150028
59.07675171 -55.31800079 12.90275002
59.42200089 -54.53224945 13.11324978
61.43650055 -53.76250076 12.09650040
61.32600021 -53.32875061 12.08975029
60.01675034 -53.58100128 12.20874977
60.01774979 -53.64400101 12.27350044
60.08625031 -52.93550110 11.47325039
60.10874939 -53.07049942 11.62699986
60.08000183 -53.04449844 11.66450024
60.05775070 -53.02425003 11.70324993
60.61550140 -52.84375000 11.57075024
60.66775131 -52.82975006 11.66475010
60.05125046 -53.22650146 11.84074974
60.03950119 -53.17050171 11.84375000
60.07725143 -53.14350128 11.90124989
60.43775177 -53.23099899 12.18875027
60.34700012 -53.20899963 12.20650005
60.06449890 -53.12874985 12.10400009
61.67499924 -54.02624893 12.29074955
59.78874969 -53.77399826 12.39875031
60.02925110 -53.75624847 12.40025043
60.02724838 -53.69850159 12.33425045
59.94075012 -53.74074936 12.35175037
59.97700119 -53.87075043 13.12374973
58.78974915 -54.08900070 11.76399994
58.80899811 -54.05825043 11.78174973
58.88225174 -53.95975113 11.75699997
57.16975021 -54.85174942 11.46774960
57.10549927 -54.95975113 11.52000046
57.15274811 -54.90024948 11.46850014
57.14125061 -54.88824844 11.50874996
57.03125000 -55.11650085 11.65425014
56.95175171 -55.03850174 11.72649956
57.12025070 -54.86275101 11.80274963
57.21099854 -54.78525162 11.44225025
57.09999847 -54.55049896 11.69099998
57.09799957 -54.50225067 11.71700001
57.47999954 -55.03350067 11.88350010
57.46200180 -55.01499939 11.92825031
57.47100067 -55.19300079 12.05449963
57.62174988 -55.21049881 12.22875023
57.50450134 -55.26800156 12.20825005
57.46549988 -55.35174942 12.31025028
57.47475052 -55.29975128 12.23299980
57.55899811 -55.10049820 12.29100037
57.66949844 -55.03475189 12.22974968
57.57125092 -54.98825073 12.25125027
57.53150177 -55.07424927 12.32900047
58.00975037 -54.78025055 12.17525005
57.95524979 -54.79050064 12.19600010
57.69100189 -54.99224854 12.35050011
57.78900146 -54.63574982 12.12300014
57.04574966 -54.72499847 11.90349960
57.35824966 -55.08150101 12.24349976
57.06999969 -54.69025040 11.93074989
57.76800156 -53.71775055 11.64424992
57.71649933 -53.73149872 11.70149994
57.68899918 -53.75299835 11.80974960
57.68674850 -53.70299911 11.73849964
57.70225143 -53.38624954 11.70075035
58.31999969 -53.82699966 12.09274960
58.17774963 -53.69599915 12.10575008
58.12350082 -53.70524979 12.14225006
57.55274963 -54.08274841 11.87075043
57.50350189 -54.03549957 11.94324970
57.54800034 -53.95475006 11.96175003
57.48450089 -53.95500183 11.92924976
57.53824997 -53.94499969 12.00899982
57.38174820 -53.96725082 12.10499954
57.48450089 -53.89424896 12.03999996
57.40549850 -53.87974930 11.99825001
57.41775131 -53.95175171 12.13549995
57.47700119 -53.88574982 12.11849976
57.52000046 -53.81900024 12.17125034
58.08950043 -53.56700134 12.09624958
57.57025146 -53.70299911 11.86349964
57.48324966 -53.78649902 12.07149982
57.66524887 -53.34925079 11.86425018
57.66049957 -53.34400177 11.90974998
57.73400116 -53.35049820 11.97449970
58.03150177 -53.56150055 12.12374973
57.87149811 -53.53400040 12.15674973
58.05125046 -53.63724899 12.24699974
57.51050186 -53.75075150 12.14500046
57.80149841 -53.40700150 12.28324986
58.68650055 -55.51475143 12.79074955
58.64175034 -55.53324890 12.82174969
58.62950134 -55.46500015 12.59375000
58.59749985 -55.49300003 12.77124977
58.70325089 -55.42525101 12.53450012
58.76475143 -55.20399857 12.51825047
58.70824814 -55.08549881 12.58049965
58.65325165 -55.43925095 12.61375046
58.81124878 -55.46200180 12.73900032
58.66849899 -55.45024872 12.78674984
58.67675018 -55.39424896 12.82950020
58.71075058 -55.31975174 12.73799992
58.84125137 -55.04100037 12.58399963
58.84524918 -55.20949936 12.78024960
58.59524918 -55.43199921 12.62975025
58.64925003 -55.37300110 12.61649990
58.65724945 -55.37900162 12.70450020
58.73524857 -55.22249985 12.70125008
58.70875168 -55.02550125 12.60649967
58.63800049 -55.13299942 12.63875008
58.58475113 -55.03400040 12.59924984
58.65200043 -55.03150177 12.64500046
58.71075058 -55.53675079 12.83924961
58.80075073 -55.44924927 12.89925003
58.72549820 -55.43849945 12.93799973
58.79299927 -55.33475113 12.83975029
58.80675125 -55.28599930 12.88350010
58.76900101 -55.24874878 13.01200008
58.92324829 -55.17399979 12.95650005
58.84474945 -55.20600128 12.95250034
58.87099838 -55.17074966 12.94775009
58.87874985 -55.06924820 12.93599987
58.69525146 -55.24100113 12.95349979
58.75125122 -55.18399811 12.89525032
58.72124863 -55.20550156 12.91499996
58.74174881 -55.17425156 12.93375015
58.80450058 -54.99974823 12.96175003
58.75825119 -55.18750000 13.07824993
58.80474854 -54.99924850 13.01025009
58.85599899 -53.97124863 12.35149956
58.84650040 -54.01850128 12.46650028
58.97724915 -54.87300110 13.07849979
58.85174942 -54.87250137 12.94775009
58.87675095 -54.89450073 13.00399971
59.04624939 -54.81024933 13.14274979
58.93149948 -54.88074875 13.12100029
59.22200012 -54.69649887 13.15425014
58.82649994 -54.84574890 13.11900043
58.76250076 -54.78549957 13.14175034
58.88499832 -54.72225189 13.17350006
58.93975067 -54.71025085 13.23824978
59.43550110 -54.15475082 13.02925014
59.25099945 -54.21025085 13.07999992
